CEDULA_ANONIMIZADA;FECHA;CODIGO_EMPRESA;ID_GENERO;ID_ESTADO_CIVIL;FECHA_NACIMIENTO;EDAD;CODIGO_LOCALIDAD;TIPO_NOMINA;FECHA_INGRESO;FECHA_INICIO_CONTRATO;ID_CARGO;TIPO_CARGO;NIVEL_CARGO;CATEGORIA_CARGO;TIPO_AREA;ID_CENTRO_COSTO;SENAL_SINDICALIZADO;CLASE_EMPLEADO;CLASE_NOMINA;SUBSIDIO_TRANSPORTE;PORCENTAJE_RIESGO;SALARIO;COMPENSACION_VARIABLE;PORCENT_COMP_VARIABLE;TOTAL_SALARIO;UBICACION_ANONIMIZADA;FECHA FIN CONTRATO;CAUSA NOMBRE;TIPO DE RETIRO;RETIRO
1762;1/03/2020;21;M;CASADO;11/07/1974;46;1504;LEY 50 NOMINAL TERMINO INDEFIN;20/09/2012;20/09/2012;84564;DIRECCION;5;12;PLANTA;220132;N;NO DEFINIDO;0;S;4.35;2726200;2377700;0;5103900;4;31/12/2040;NO APLICA;NO APLICA;0
1763;1/03/2020;21;M;CASADO;9/06/1976;44;1504;LEY 50 NOMINAL TERMINO INDEFIN;6/02/2013;6/02/2013;84319;ADMINISTRATIVO PLANTA;5;11;PLANTA;110191;N;NO DEFINIDO;0;S;4.35;2550000;2199100;0;4749100;4;31/12/2040;NO APLICA;NO APLICA;0
1764;1/03/2020;21;M;CASADO;5/09/1974;46;1504;LEY 50 INTEGRAL;4/06/2019;4/06/2019;84609;ADMINISTRATIVO;3;16;ADMINISTRATIVO;110156;N;NO DEFINIDO;12;S;4.35;11411439;10765508;0;22176947;4;31/12/2040;NO APLICA;NO APLICA;0
1766;1/03/2020;21;M;CASADO;29/06/1975;45;1504;LEY 50 NOMINAL TERMINO INDEFIN;9/04/2007;9/04/2007;84004;ADMINISTRATIVO;4;14;ADMINISTRATIVO;110125;N;NO DEFINIDO;0;S;0.522;4460700;4285000;0;8745700;4;31/12/2040;NO APLICA;NO APLICA;0
1767;1/03/2020;21;M;CASADO;11/09/1976;44;1504;LEY 50 NOMINAL TERMINO FIJO;5/01/2015;5/01/2015;83799;DIRECCION;6;9;PLANTA;220144;N;NO DEFINIDO;0;S;4.35;1183300;1140000;0;2323300;4;31/12/2040;NO APLICA;NO APLICA;0
1768;1/03/2020;21;M;SEPARADO;11/08/1977;43;1504;LEY 50 NOMINAL TERMINO INDEFIN;8/02/2016;8/02/2016;84005;ADMINISTRATIVO;4;14;ADMINISTRATIVO;110125;N;NO DEFINIDO;0;S;0.522;3925400;3760000;0;7685400;4;31/12/2040;NO APLICA;NO APLICA;0
1771;1/03/2020;21;M;CASADO;30/12/1975;45;1502;LEY 50 INTEGRAL;14/01/2019;14/01/2019;84524;ADMINISTRATIVO;1;22;ADMINISTRATIVO;110112;N;NO DEFINIDO;12;S;0.522;52000000;50000000;0;102000000;5;31/12/2040;NO APLICA;NO APLICA;0
1772;1/03/2020;41;M;SEPARADO;13/10/1976;44;1520;LEY 50 NOMINAL TERMINO INDEFIN;3/07/2018;3/07/2019;81152;DIRECCION;5;11;PLANTA;220140;N;NO DEFINIDO;0;S;4.35;1698192;1195309;0;2893501;9;31/12/2040;NO APLICA;NO APLICA;0
1774;1/03/2020;21;M;UNION LIBRE;6/09/1977;43;1504;LEY 50 NOMINAL TERMINO INDEFIN;22/01/2019;22/01/2019;83799;DIRECCION;6;9;PLANTA;220144;N;NO DEFINIDO;2;S;4.35;1183300;1140000;0;2323300;4;31/12/2040;NO APLICA;NO APLICA;0
1775;1/03/2020;21;M;SOLTERO;28/08/1981;39;1504;LEY 50 NOMINAL TERMINO INDEFIN;16/03/2012;16/03/2012;83867;ADMINISTRATIVO PLANTA;4;15;PLANTA;110506;N;NO DEFINIDO;0;S;0.522;6812900;6544600;0;13357500;4;31/12/2040;NO APLICA;NO APLICA;0
1777;1/03/2020;21;M;CASADO;20/06/1977;43;1504;LEY 50 NOMINAL TERMINO INDEFIN;1/06/2005;1/06/2005;83805;DIRECCION;6;10;PLANTA;220144;N;NO DEFINIDO;0;S;2436;2392800;2305200;0;4698000;4;31/12/2040;NO APLICA;NO APLICA;0
1779;1/03/2020;21;M;CASADO;20/09/1976;44;1502;LEY 50 INTEGRAL;5/10/2004;5/10/2004;84008;ADMINISTRATIVO;2;20;ADMINISTRATIVO;310108;N;NO DEFINIDO;0;S;0.522;44313600;42003400;0;86317000;5;31/12/2040;NO APLICA;NO APLICA;0
1782;1/03/2020;21;M;DIVORCIADO;12/02/1976;44;1502;LEY 50 NOMINAL TERMINO INDEFIN;19/01/2016;19/01/2016;84010;ADMINISTRATIVO;3;16;ADMINISTRATIVO;110117;N;NO DEFINIDO;0;S;0.522;6512100;6237600;0;12749700;5;31/12/2040;NO APLICA;NO APLICA;0
1785;1/03/2020;21;M;CASADO;12/01/1975;45;1504;LEY 50 NOMINAL TERMINO FIJO;16/03/2015;16/03/2015;83968;ADMINISTRATIVO PLANTA;5;12;PLANTA;220168;N;NO DEFINIDO;0;S;4.35;3134800;3020000;0;6154800;4;31/12/2040;NO APLICA;NO APLICA;0
1787;1/03/2020;21;M;CASADO;14/11/1977;43;1500;LEY 50 NOMINAL TERMINO INDEFIN;5/05/2014;5/05/2014;83852;COMERCIAL;4;14;COMERCIAL;320363;N;NO DEFINIDO;0;S;2436;2275020;2185400;1516680;4460420;2;31/12/2040;NO APLICA;NO APLICA;0
1788;1/03/2020;21;M;SOLTERO;12/02/1977;43;1504;LEY 50 INTEGRAL;6/07/2009;6/07/2009;84013;ADMINISTRATIVO;2;19;ADMINISTRATIVO;110316;N;NO DEFINIDO;0;S;0.522;29540000;28000000;0;57540000;4;31/12/2040;NO APLICA;NO APLICA;0
1789;1/03/2020;21;M;CASADO;26/06/1977;43;1504;LEY 50 NOMINAL TERMINO INDEFIN;1/12/2012;1/12/2012;84014;ADMINISTRATIVO;3;16;ADMINISTRATIVO;110600;N;NO DEFINIDO;0;S;0.522;6580700;6237600;0;12818300;4;31/12/2040;NO APLICA;NO APLICA;0
1790;1/03/2020;21;M;CASADO;31/01/1978;42;1504;LEY 50 NOMINAL TERMINO INDEFIN;17/01/2011;17/01/2011;84027;ADMINISTRATIVO PLANTA;5;12;PLANTA;110182;N;NO DEFINIDO;0;S;0.522;2197500;2104900;0;4302400;4;31/12/2040;NO APLICA;NO APLICA;0
1791;1/03/2020;21;M;CASADO;3/02/1978;42;1504;LEY 50 NOMINAL TERMINO FIJO;2/02/2015;2/02/2015;84039;DIRECCION;6;10;PLANTA;220255;N;NO DEFINIDO;0;S;4.35;1997200;1924100;0;3921300;4;31/12/2040;NO APLICA;NO APLICA;0
1792;1/03/2020;21;M;CASADO;28/11/1978;42;1504;LEY 50 NOMINAL TERMINO INDEFIN;3/03/2017;1/03/2020;83806;DIRECCION;6;10;PLANTA;220144;N;NO DEFINIDO;0;S;2436;1743000;1183300;0;2926300;4;31/12/2040;NO APLICA;NO APLICA;0
1793;1/03/2020;21;M;CASADO;2/05/1978;42;1500;LEY 50 NOMINAL TERMINO INDEFIN;1/03/2019;1/03/2019;83979;ADMINISTRATIVO PLANTA;4;14;PLANTA;150132;N;NO DEFINIDO;52;S;4.35;3692500;3500000;0;7192500;2;31/12/2040;NO APLICA;NO APLICA;0
1795;1/03/2020;21;M;CASADO;27/12/1976;44;1504;LEY 50 NOMINAL TERMINO FIJO;5/01/2015;5/01/2015;83799;DIRECCION;6;9;PLANTA;220144;N;NO DEFINIDO;0;S;4.35;1183300;1140000;0;2323300;4;31/12/2040;NO APLICA;NO APLICA;0
1796;1/03/2020;21;M;CASADO;16/09/1977;43;1504;LEY 50 NOMINAL TERMINO INDEFIN;5/04/2019;5/04/2019;84579;ADMINISTRATIVO;3;16;ADMINISTRATIVO;320346;N;NO DEFINIDO;3;S;0.522;7495200;7200000;1873800;14695200;4;31/12/2040;NO APLICA;NO APLICA;0
1797;1/03/2020;21;M;CASADO;20/03/1981;39;1504;LEY 50 NOMINAL TERMINO FIJO;11/12/2013;11/12/2013;83845;DIRECCION;5;11;PLANTA;220164;N;NO DEFINIDO;0;S;4.35;2655500;2558300;0;5213800;4;31/12/2040;NO APLICA;NO APLICA;0
1798;1/03/2020;21;M;CASADO;27/04/1977;43;1502;LEY 50 INTEGRAL;3/10/2016;3/10/2016;84460;ADMINISTRATIVO;2;18;ADMINISTRATIVO;310897;N;NO DEFINIDO;0;S;0.522;19423500;18658500;0;38082000;5;31/12/2040;NO APLICA;NO APLICA;0
1800;1/03/2020;21;M;SOLTERO;17/08/1979;41;1504;LEY 50 NOMINAL TERMINO FIJO;5/01/2015;5/01/2015;83799;DIRECCION;6;9;PLANTA;220144;N;NO DEFINIDO;0;S;4.35;1183300;1140000;0;2323300;4;31/12/2040;NO APLICA;NO APLICA;0
1801;1/03/2020;21;M;CASADO;8/02/1979;41;1504;LEY 50 NOMINAL TERMINO INDEFIN;2/05/2017;2/05/2017;83823;ADMINISTRATIVO;4;14;ADMINISTRATIVO;320316;N;NO DEFINIDO;0;S;0.522;2537000;2437100;0;4974100;4;31/12/2040;NO APLICA;NO APLICA;0
1802;1/03/2020;21;M;UNION LIBRE;17/02/1981;39;1504;LEY 50 NOMINAL TERMINO FIJO;5/01/2015;5/01/2015;83799;DIRECCION;6;9;PLANTA;220144;N;NO DEFINIDO;0;S;4.35;1183300;1140000;0;2323300;4;31/12/2040;NO APLICA;NO APLICA;0
1803;1/03/2020;21;M;CASADO;19/02/1979;41;1504;LEY 50 NOMINAL TERMINO INDEFIN;1/08/2006;1/08/2006;83848;ADMINISTRATIVO PLANTA;5;11;PLANTA;220176;N;NO DEFINIDO;0;S;4.35;2749900;2649200;0;5399100;4;31/12/2040;NO APLICA;NO APLICA;0
1804;1/03/2020;21;M;SOLTERO;9/09/1979;41;1502;LEY 50 NOMINAL TERMINO INDEFIN;21/06/2006;21/06/2006;84022;ADMINISTRATIVO;3;16;ADMINISTRATIVO;310108;N;NO DEFINIDO;0;S;0.522;5465300;5220000;0;10685300;5;31/12/2040;NO APLICA;NO APLICA;0
1805;1/03/2020;21;M;CASADO;19/08/1979;41;1504;LEY 50 NOMINAL TERMINO INDEFIN;16/08/2018;16/08/2018;83799;DIRECCION;6;9;PLANTA;220144;N;NO DEFINIDO;0;S;4.35;1183300;1140000;0;2323300;4;31/12/2040;NO APLICA;NO APLICA;0
1806;1/03/2020;21;M;CASADO;13/02/1981;39;1504;LEY 50 NOMINAL TERMINO INDEFIN;4/04/2016;4/04/2016;83823;ADMINISTRATIVO;4;14;ADMINISTRATIVO;320334;N;NO DEFINIDO;0;S;2436;2914800;2800000;0;5714800;4;31/12/2040;NO APLICA;NO APLICA;0
1809;1/03/2020;21;M;CASADO;21/02/1981;39;1502;LEY 50 INTEGRAL;18/03/2008;18/03/2008;84639;ADMINISTRATIVO;3;17;ADMINISTRATIVO;110138;N;NO DEFINIDO;0;S;0.522;13000000;11200000;0;24200000;5;31/12/2040;NO APLICA;NO APLICA;0
1810;1/03/2020;21;M;CASADO;21/01/1983;37;1502;LEY 50 INTEGRAL;4/02/2019;4/02/2019;84701;ADMINISTRATIVO;2;19;ADMINISTRATIVO;110413;N;NO DEFINIDO;12;S;0.522;18460000;17750000;0;36210000;5;31/12/2040;NO APLICA;NO APLICA;0
1811;1/03/2020;21;M;CASADO;12/11/1983;37;1504;LEY 50 NOMINAL TERMINO INDEFIN;12/02/2007;12/02/2007;83811;ADMINISTRATIVO PLANTA;4;15;PLANTA;220144;N;NO DEFINIDO;0;S;4.35;5348500;5152700;0;10501200;4;31/12/2040;NO APLICA;NO APLICA;0
1813;1/03/2020;21;M;CASADO;27/03/1979;41;1502;LEY 50 NOMINAL TERMINO INDEFIN;16/06/2015;16/06/2015;84654;COMERCIAL;4;14;COMERCIAL;310198;N;NO DEFINIDO;0;S;0.522;2914880;2800040;728720;5714920;5;31/12/2040;NO APLICA;NO APLICA;0
1814;1/03/2020;21;M;SOLTERO;9/08/1979;41;1504;LEY 50 NOMINAL TERMINO FIJO;11/12/2013;11/12/2013;83986;DIRECCION;5;11;PLANTA;220157;N;NO DEFINIDO;0;S;4.35;1744600;1680700;0;3425300;4;31/12/2040;NO APLICA;NO APLICA;0
1819;1/03/2020;21;M;CASADO;30/06/1979;41;1504;LEY 50 NOMINAL TERMINO INDEFIN;3/08/2004;3/08/2004;84001;DIRECCION;5;12;PLANTA;220132;N;NO DEFINIDO;0;S;2436;2829800;2726200;0;5556000;4;31/12/2040;NO APLICA;NO APLICA;0
1822;1/03/2020;21;M;CASADO;1/01/1981;39;1502;LEY 50 INTEGRAL;17/12/2018;17/12/2018;84527;ADMINISTRATIVO;2;18;COMERCIAL;310129;N;NO DEFINIDO;12;S;0.522;17946000;17189700;0;35135700;5;31/12/2040;NO APLICA;NO APLICA;0
1829;1/03/2020;21;M;NO DEFINIDO;18/05/1982;38;1504;LEY 50 NOMINAL TERMINO INDEFIN;19/08/2014;1/02/2020;84450;ADMINISTRATIVO;5;11;ADMINISTRATIVO;110120;N;NO DEFINIDO;0;S;0.522;2498400;2400000;0;4898400;4;31/12/2040;NO APLICA;NO APLICA;0
1830;1/03/2020;21;M;CASADO;2/04/1981;39;1504;LEY 50 NOMINAL TERMINO INDEFIN;1/12/2010;1/12/2010;83982;DIRECCION;5;11;PLANTA;220128;N;NO DEFINIDO;0;S;4.35;2377700;2290700;0;4668400;4;31/12/2040;NO APLICA;NO APLICA;0
1834;1/03/2020;21;M;CASADO;4/11/1983;37;1504;LEY 50 NOMINAL TERMINO INDEFIN;4/08/2014;4/08/2014;84319;ADMINISTRATIVO PLANTA;5;11;PLANTA;110194;N;NO DEFINIDO;0;S;4.35;2289300;2199100;0;4488400;4;31/12/2040;NO APLICA;NO APLICA;0
1837;1/03/2020;21;M;SOLTERO;25/09/1981;39;1502;LEY 50 NOMINAL TERMINO INDEFIN;3/01/2011;3/01/2011;84577;ADMINISTRATIVO;3;16;ADMINISTRATIVO;110413;N;NO DEFINIDO;0;S;0.522;6766500;6500000;0;13266500;5;31/12/2040;NO APLICA;NO APLICA;0
1838;1/03/2020;21;M;CASADO;11/05/1981;39;1504;LEY 50 NOMINAL TERMINO INDEFIN;2/02/2012;2/02/2012;84025;ADMINISTRATIVO;5;11;ADMINISTRATIVO;110147;N;NO DEFINIDO;0;S;4.35;2467200;2370000;0;4837200;4;31/12/2040;NO APLICA;NO APLICA;0
1840;1/03/2020;21;M;CASADO;23/05/1984;36;1504;LEY 50 NOMINAL TERMINO INDEFIN;20/04/2009;20/04/2009;84332;ADMINISTRATIVO PLANTA;6;9;PLANTA;110152;N;NO DEFINIDO;0;S;0.522;2700700;2601800;0;5302500;4;31/12/2040;NO APLICA;NO APLICA;0
1841;1/03/2020;21;M;CASADO;30/06/1984;36;1504;LEY 50 NOMINAL TERMINO INDEFIN;3/12/2012;3/12/2012;84561;ADMINISTRATIVO;3;17;ADMINISTRATIVO;110191;N;NO DEFINIDO;0;S;0.522;15200000;14000000;0;29200000;4;31/12/2040;NO APLICA;NO APLICA;0
1843;1/03/2020;21;M;SOLTERO;25/09/1983;37;1502;LEY 50 NOMINAL TERMINO INDEFIN;14/03/2019;14/03/2019;84498;ADMINISTRATIVO;5;11;ADMINISTRATIVO;310198;N;NO DEFINIDO;3;S;1.04;2186100;2100000;1457400;4286100;5;31/12/2040;NO APLICA;NO APLICA;0
1844;1/03/2020;21;M;CASADO;19/11/1983;37;1502;LEY 50 INTEGRAL;9/10/2018;9/10/2018;84527;ADMINISTRATIVO;2;18;COMERCIAL;310129;N;NO DEFINIDO;3;S;0.522;17946000;17189700;0;35135700;5;31/12/2040;NO APLICA;NO APLICA;0
1851;1/03/2020;21;M;CASADO;11/07/1980;40;1504;LEY 50 NOMINAL TERMINO INDEFIN;3/10/2011;3/10/2011;84677;ADMINISTRATIVO;4;15;ADMINISTRATIVO;110134;N;NO DEFINIDO;0;S;0.522;6252900;4614700;0;10867600;4;31/12/2040;NO APLICA;NO APLICA;0
1852;1/03/2020;21;M;CASADO;3/08/1981;39;1507;LEY 50 NOMINAL TERMINO FIJO;12/03/2015;12/03/2015;83971;ADMINISTRATIVO PLANTA;5;11;PLANTA;110205;N;NO DEFINIDO;0;S;0.522;2177700;2098000;0;4275700;12;31/12/2040;NO APLICA;NO APLICA;0
1853;1/03/2020;21;M;CASADO;16/04/1983;37;1504;LEY 50 NOMINAL TERMINO FIJO;19/01/2015;19/01/2015;83986;DIRECCION;5;11;PLANTA;220157;N;NO DEFINIDO;0;S;4.35;1744600;1680700;0;3425300;4;31/12/2040;NO APLICA;NO APLICA;0
1854;1/03/2020;21;M;SOLTERO;5/11/1982;38;1504;LEY 50 NOMINAL TERMINO FIJO;25/04/2013;25/04/2013;83803;DIRECCION;5;11;PLANTA;220168;N;NO DEFINIDO;0;S;4.35;2655500;2558300;0;5213800;4;31/12/2040;NO APLICA;NO APLICA;0
1856;1/03/2020;21;M;SOLTERO;8/06/1984;36;1504;LEY 50 NOMINAL TERMINO INDEFIN;15/05/2019;15/05/2019;83799;DIRECCION;6;9;PLANTA;220144;N;NO DEFINIDO;2;S;4.35;1183300;1140000;0;2323300;4;31/12/2040;NO APLICA;NO APLICA;0
1858;1/03/2020;21;M;CASADO;29/11/1983;37;1504;LEY 50 NOMINAL TERMINO INDEFIN;5/01/2015;16/04/2019;84027;ADMINISTRATIVO PLANTA;5;12;PLANTA;110140;N;NO DEFINIDO;0;S;4.35;1973500;1901300;0;3874800;4;31/12/2040;NO APLICA;NO APLICA;0
1859;1/03/2020;21;M;CASADO;4/11/1961;59;1504;LEY 50 NOMINAL TERMINO INDEFIN;23/08/1982;23/08/1982;83869;DIRECCION;5;11;PLANTA;220128;S;NO DEFINIDO;0;S;4.35;2185782;2108200;0;4293982;4;31/12/2040;NO APLICA;NO APLICA;0
1861;1/03/2020;21;M;CASADO;28/12/1964;56;1504;LEY 50 NOMINAL TERMINO FIJO;4/05/2015;4/05/2015;83822;DIRECCION;6;8;PLANTA;220137;N;NO DEFINIDO;0;S;4.35;1183300;1140000;0;2323300;4;31/12/2040;NO APLICA;NO APLICA;0
1863;1/03/2020;21;M;CASADO;22/01/1965;55;1504;LEY 50 NOMINAL TERMINO FIJO;19/08/2014;19/08/2014;84619;ADMINISTRATIVO PLANTA;5;11;PLANTA;110205;N;NO DEFINIDO;0;S;0.522;2177700;2098000;0;4275700;4;31/12/2040;NO APLICA;NO APLICA;0
1864;1/03/2020;21;M;CASADO;17/12/1966;54;1504;LEY 50 NOMINAL TERMINO FIJO;5/01/2015;5/01/2015;83799;DIRECCION;6;9;PLANTA;220144;N;NO DEFINIDO;0;S;4.35;1183300;1140000;0;2323300;4;31/12/2040;NO APLICA;NO APLICA;0
1867;1/03/2020;21;M;CASADO;20/09/1968;52;1504;LEY 50 NOMINAL TERMINO INDEFIN;6/01/1999;6/01/1999;84690;DIRECCION;6;9;OPERATIVO;110132;S;NO DEFINIDO;0;S;2436;1738195;1676500;0;3414695;4;31/12/2040;NO APLICA;NO APLICA;0
1868;1/03/2020;21;M;CASADO;16/09/1968;52;1504;LEY 50 NOMINAL TERMINO INDEFIN;12/07/1995;12/07/1995;83818;DIRECCION;6;9;PLANTA;110207;S;NO DEFINIDO;0;S;4.35;1247892;1203600;0;2451492;4;31/12/2040;NO APLICA;NO APLICA;0
1869;1/03/2020;21;M;CASADO;6/10/1969;51;1504;LEY 50 NOMINAL TERMINO INDEFIN;11/08/1989;11/08/1989;84314;DIRECCION;4;15;PLANTA;220168;N;NO DEFINIDO;0;S;4.35;5293800;5100000;0;10393800;4;31/12/2040;NO APLICA;NO APLICA;0
1871;1/03/2020;21;M;CASADO;8/11/1970;50;1504;LEY 50 NOMINAL TERMINO INDEFIN;2/01/2003;2/01/2003;83811;ADMINISTRATIVO PLANTA;4;15;PLANTA;220136;N;NO DEFINIDO;0;S;4.35;5348500;5152700;0;10501200;4;31/12/2040;NO APLICA;NO APLICA;0
1872;1/03/2020;21;M;CASADO;28/05/1971;49;1504;LEY 50 NOMINAL TERMINO INDEFIN;18/04/1994;18/04/1994;83805;DIRECCION;6;10;PLANTA;220144;S;NO DEFINIDO;0;S;4.35;1738195;1676500;0;3414695;4;31/12/2040;NO APLICA;NO APLICA;0
1873;1/03/2020;21;M;CASADO;25/08/1971;49;1504;LEY 50 NOMINAL TERMINO INDEFIN;16/12/2010;16/12/2010;84039;DIRECCION;6;10;PLANTA;220255;N;NO DEFINIDO;0;S;2436;1997200;1924100;0;3921300;4;31/12/2040;NO APLICA;NO APLICA;0
1874;1/03/2020;21;M;CASADO;20/11/1971;49;1504;LEY 50 NOMINAL TERMINO FIJO;5/01/2015;5/01/2015;83806;DIRECCION;6;10;PLANTA;220144;N;NO DEFINIDO;0;S;4.35;1743000;1679200;0;3422200;4;31/12/2040;NO APLICA;NO APLICA;0
1875;1/03/2020;21;M;CASADO;14/06/1973;47;1502;LEY 50 INTEGRAL;4/12/2017;4/12/2017;83913;ADMINISTRATIVO;2;19;ADMINISTRATIVO;110312;N;NO DEFINIDO;0;S;0.522;25578000;24500000;0;50078000;5;31/12/2040;NO APLICA;NO APLICA;0
1876;1/03/2020;21;M;DIVORCIADO;2/11/1973;47;1502;LEY 50 INTEGRAL;25/03/2009;25/03/2009;84514;ADMINISTRATIVO;1;23;ADMINISTRATIVO;110183;N;NO DEFINIDO;0;S;0.522;36293600;35175000;0;71468600;5;31/12/2040;NO APLICA;NO APLICA;0
1878;1/03/2020;21;M;CASADO;16/07/1982;38;1504;LEY 50 NOMINAL TERMINO INDEFIN;16/06/2011;16/06/2011;83867;ADMINISTRATIVO PLANTA;4;15;PLANTA;110194;N;NO DEFINIDO;0;S;2436;7321300;6655700;0;13977000;4;31/12/2040;NO APLICA;NO APLICA;0
1881;1/03/2020;21;M;CASADO;27/05/1982;38;1508;LEY 50 NOMINAL TERMINO INDEFIN;1/06/2010;1/06/2010;84031;ADMINISTRATIVO;4;15;COMERCIAL;320355;N;NO DEFINIDO;0;S;2436;4153920;3990300;1038480;8144220;13;31/12/2040;NO APLICA;NO APLICA;0
1882;1/03/2020;21;M;SOLTERO;7/06/1982;38;1504;LEY 50 NOMINAL TERMINO INDEFIN;19/08/2006;19/08/2006;84399;ADMINISTRATIVO PLANTA;3;17;PLANTA;110205;N;NO DEFINIDO;0;S;4.35;11411439;10800000;0;22211439;4;31/12/2040;NO APLICA;NO APLICA;0
1883;1/03/2020;21;M;CASADO;17/09/1982;38;1504;LEY 50 NOMINAL TERMINO INDEFIN;16/02/2006;16/02/2006;83963;ADMINISTRATIVO;4;14;ADMINISTRATIVO;110201;N;NO DEFINIDO;0;S;4.35;3412200;3259000;0;6671200;4;31/12/2040;NO APLICA;NO APLICA;0
1884;1/03/2020;21;M;UNION LIBRE;22/10/1982;38;1504;LEY 50 NOMINAL TERMINO INDEFIN;16/12/2010;16/12/2010;83806;DIRECCION;6;10;PLANTA;220144;N;NO DEFINIDO;0;S;2436;1743000;1679200;0;3422200;4;31/12/2040;NO APLICA;NO APLICA;0
1885;1/03/2020;21;M;SOLTERO;4/10/1982;38;1504;LEY 50 NOMINAL TERMINO INDEFIN;16/06/2009;16/06/2009;84464;ADMINISTRATIVO;5;13;ADMINISTRATIVO;110290;N;NO DEFINIDO;0;S;0.522;3110600;2988100;0;6098700;4;31/12/2040;NO APLICA;NO APLICA;0
1886;1/03/2020;21;M;CASADO;28/08/1993;27;1504;LEY 50 NOMINAL TERMINO FIJO;21/07/2014;21/07/2014;83806;DIRECCION;6;10;PLANTA;220144;N;NO DEFINIDO;0;S;4.35;1743000;1679200;0;3422200;4;31/12/2040;NO APLICA;NO APLICA;0
1888;1/03/2020;21;M;CASADO;24/09/1983;37;1504;LEY 50 NOMINAL TERMINO INDEFIN;2/05/2011;2/05/2011;84084;ADMINISTRATIVO;5;12;ADMINISTRATIVO;110140;N;NO DEFINIDO;0;S;2436;2184900;2104900;0;4289800;4;31/12/2040;NO APLICA;NO APLICA;0
1889;1/03/2020;21;M;UNION LIBRE;23/12/1982;38;1504;LEY 50 NOMINAL TERMINO INDEFIN;1/06/2018;1/06/2018;83799;DIRECCION;6;9;PLANTA;220144;N;NO DEFINIDO;0;S;4.35;1183300;1140000;0;2323300;4;31/12/2040;NO APLICA;NO APLICA;0
1890;1/03/2020;21;M;SOLTERO;13/09/1984;36;1504;LEY 50 NOMINAL TERMINO INDEFIN;16/09/2010;16/09/2010;84678;COMERCIAL;3;16;COMERCIAL;310191;N;NO DEFINIDO;0;S;2436;12006000;11500000;0;23506000;4;31/12/2040;NO APLICA;NO APLICA;0
1892;1/03/2020;21;M;CASADO;9/05/1985;35;1504;LEY 50 NOMINAL TERMINO FIJO;5/01/2015;5/01/2015;83806;DIRECCION;6;10;PLANTA;220144;N;NO DEFINIDO;0;S;4.35;1743000;1679200;0;3422200;4;31/12/2040;NO APLICA;NO APLICA;0
1896;1/03/2020;21;M;UNION LIBRE;22/06/1985;35;1504;LEY 50 NOMINAL TERMINO INDEFIN;21/04/2014;21/04/2014;84334;ADMINISTRATIVO PLANTA;5;13;PLANTA;110144;N;NO DEFINIDO;0;S;4.35;7600000;6200000;0;13800000;4;31/12/2040;NO APLICA;NO APLICA;0
1897;1/03/2020;21;M;CASADO;29/04/1984;36;1502;LEY 50 INTEGRAL;5/08/2013;5/08/2013;84474;ADMINISTRATIVO;1;21;ADMINISTRATIVO;110117;N;NO DEFINIDO;0;S;0.522;37380000;35942100;0;73322100;5;31/12/2040;NO APLICA;NO APLICA;0
1900;1/03/2020;21;M;CASADO;10/08/1984;36;1504;LEY 50 NOMINAL TERMINO INDEFIN;1/10/2019;1/10/2019;83820;ADMINISTRATIVO;5;13;ADMINISTRATIVO;110142;N;NO DEFINIDO;2;S;0.522;3300000;2996700;0;6296700;4;31/12/2040;NO APLICA;NO APLICA;0
1903;1/03/2020;21;M;SOLTERO;9/04/1985;35;1504;LEY 50 NOMINAL TERMINO FIJO;5/01/2015;5/01/2015;83806;DIRECCION;6;10;PLANTA;220144;N;NO DEFINIDO;0;S;4.35;1743000;1679200;0;3422200;4;31/12/2040;NO APLICA;NO APLICA;0
1905;1/03/2020;21;M;UNION LIBRE;26/05/1985;35;1504;LEY 50 NOMINAL TERMINO INDEFIN;18/07/2016;18/07/2016;83818;DIRECCION;6;9;PLANTA;110205;N;NO DEFINIDO;0;S;2436;1854500;1786600;0;3641100;4;31/12/2040;NO APLICA;NO APLICA;0
1908;1/03/2020;21;M;CASADO;3/09/1985;35;1504;LEY 50 NOMINAL TERMINO INDEFIN;1/06/2018;1/06/2018;83799;DIRECCION;6;9;PLANTA;220144;N;NO DEFINIDO;0;S;4.35;1183300;1140000;0;2323300;4;31/12/2040;NO APLICA;NO APLICA;0
1915;1/03/2020;21;M;CASADO;10/04/1970;50;1504;LEY 50 NOMINAL TERMINO INDEFIN;1/10/1996;1/10/1996;84038;DIRECCION;5;11;PLANTA;220168;N;NO DEFINIDO;0;S;4.35;2789800;2687700;0;5477500;4;31/12/2040;NO APLICA;NO APLICA;0
1916;1/03/2020;21;M;CASADO;13/09/1960;60;1504;LEY 50 INTEGRAL;3/05/2010;3/05/2010;84435;ADMINISTRATIVO;1;22;ADMINISTRATIVO;110104;N;NO DEFINIDO;0;S;0.522;46770000;44500000;0;91270000;4;31/12/2040;NO APLICA;NO APLICA;0
1917;1/03/2020;21;M;CASADO;3/08/1971;49;1500;LEY 50 NOMINAL TERMINO INDEFIN;9/05/2012;9/05/2012;83936;ADMINISTRATIVO PLANTA;3;16;PLANTA;150172;N;NO DEFINIDO;0;S;4.35;8094000;7672000;0;15766000;2;31/12/2040;NO APLICA;NO APLICA;0
